 TITLE = "ens2DA"
 VARIABLES = "i-index" "j-index" 
 "F  1" "F  2" "F  3" "F  4" "F  5"
 "F  6" "F  7" "F  8" "F  9" "F 10"
 ZONE  F=BLOCK, I=100, J=100, K=1
   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30
  0.17500E+01  0.18301E+01  0.18080E+01  0.17079E+01  0.15700E+01  0.14366E+01  0.13389E+01  0.12906E+01  0.12886E+01  0.13141E+01
  0.13380E+01  0.13320E+01  0.12840E+01  0.12062E+01  0.11304E+01  0.10942E+01  0.11254E+01  0.12251E+01  0.13558E+01  0.14486E+01
  0.14325E+01  0.12655E+01  0.94680E+00  0.51397E+00  0.31475E-01 -0.42720E+00 -0.79732E+00 -0.10331E+01 -0.11128E+01 -0.10458E+01
 -0.87679E+00 -0.66982E+00 -0.47945E+00 -0.33048E+00 -0.21531E+00 -0.10287E+00  0.45783E-01  0.25899E+00  0.53805E+00  0.84880E+00
  0.11272E+01  0.13058E+01  0.13498E+01  0.12731E+01  0.11199E+01  0.93715E+00  0.75661E+00  0.58765E+00  0.41998E+00  0.23404E+00
  0.15668E-01 -0.23443E+00 -0.50070E+00 -0.75543E+00 -0.95999E+00 -0.10719E+01 -0.10645E+01 -0.94445E+00 -0.74539E+00 -0.50514E+00
 -0.98354E+00 -0.40082E+00  0.18239E+00  0.62379E+00  0.84195E+00  0.83713E+00  0.66780E+00  0.41753E+00  0.16556E+00 -0.37188E-01
 -0.18059E+00 -0.28899E+00 -0.39890E+00 -0.53485E+00 -0.69740E+00 -0.86631E+00 -0.10140E+01 -0.11218E+01 -0.11892E+01 -0.12326E+01
 -0.12745E+01 -0.13299E+01 -0.13980E+01 -0.14598E+01 -0.14837E+01 -0.14340E+01 -0.12843E+01 -0.10299E+01 -0.69391E+00 -0.32477E+00
  0.15605E-01  0.27219E+00  0.41988E+00  0.47448E+00  0.48312E+00  0.50240E+00  0.57826E+00  0.73318E+00  0.96033E+00  0.12249E+01
  0.14753E+01  0.16628E+01  0.17600E+01  0.17668E+01  0.17059E+01  0.16119E+01  0.15188E+01  0.14511E+01  0.14201E+01  0.14240E+01
  0.14492E+01  0.14742E+01  0.14785E+01  0.14520E+01  0.13987E+01  0.13345E+01  0.12828E+01  0.12656E+01  0.12896E+01  0.13339E+01
  0.13509E+01  0.12856E+01  0.11008E+01  0.78803E+00  0.36895E+00 -0.10766E+00 -0.57551E+00 -0.96773E+00 -0.12327E+01 -0.13451E+01
 -0.13144E+01 -0.11864E+01 -0.10229E+01 -0.87138E+00 -0.74632E+00 -0.63170E+00 -0.49443E+00 -0.30195E+00 -0.39288E-01  0.27863E+00
  0.60489E+00  0.87320E+00  0.10265E+01  0.10472E+01  0.96341E+00  0.82461E+00  0.67409E+00  0.53308E+00  0.39707E+00  0.24103E+00
  0.34174E-01 -0.23970E+00 -0.57059E+00 -0.92563E+00 -0.12559E+01 -0.15014E+01 -0.16072E+01 -0.15516E+01 -0.13591E+01 -0.10808E+01
 -0.15322E+01 -0.10550E+01 -0.48011E+00  0.65784E-01  0.45269E+00  0.60780E+00  0.53705E+00  0.30751E+00  0.13922E-01 -0.25590E+00
 -0.44805E+00 -0.55299E+00 -0.59696E+00 -0.62048E+00 -0.65553E+00 -0.71211E+00 -0.77905E+00 -0.83645E+00 -0.87206E+00 -0.89234E+00
 -0.92091E+00 -0.98498E+00 -0.10974E+01 -0.12447E+01 -0.13877E+01 -0.14745E+01 -0.14582E+01 -0.13124E+01 -0.10376E+01 -0.66163E+00
 -0.23687E+00  0.16751E+00  0.48467E+00  0.67640E+00  0.74896E+00  0.74624E+00  0.72725E+00  0.74385E+00  0.82707E+00  0.98099E+00
  0.11819E+01  0.13865E+01  0.15516E+01  0.16539E+01  0.16938E+01  0.16857E+01  0.16487E+01  0.16016E+01  0.15594E+01  0.15318E+01
  0.15216E+01  0.15241E+01  0.15284E+01  0.15208E+01  0.14895E+01  0.14278E+01  0.13392E+01  0.12388E+01  0.11490E+01  0.10880E+01
  0.10564E+01  0.10293E+01  0.96415E+00  0.82154E+00  0.57965E+00  0.24079E+00 -0.16495E+00 -0.58131E+00 -0.93990E+00 -0.11830E+01
 -0.12843E+01 -0.12596E+01 -0.11596E+01 -0.10440E+01 -0.95053E+00 -0.88162E+00 -0.81083E+00 -0.70097E+00 -0.52364E+00 -0.27470E+00
  0.18420E-01  0.30142E+00  0.51137E+00  0.60450E+00  0.57942E+00  0.47526E+00  0.34521E+00  0.22971E+00  0.14354E+00  0.73213E-01
 -0.18437E-01 -0.17701E+00 -0.43117E+00 -0.77425E+00 -0.11646E+01 -0.15341E+01 -0.18021E+01 -0.19031E+01 -0.18192E+01 -0.15827E+01
 -0.16426E+01 -0.13056E+01 -0.86896E+00 -0.39773E+00  0.11398E-01  0.26934E+00  0.33374E+00  0.22110E+00 -0.64121E-02 -0.26552E+00
 -0.48054E+00 -0.60867E+00 -0.64933E+00 -0.63369E+00 -0.60309E+00 -0.58823E+00 -0.59787E+00 -0.62063E+00 -0.63810E+00 -0.64236E+00
 -0.64773E+00 -0.68716E+00 -0.79370E+00 -0.97748E+00 -0.12115E+01 -0.14353E+01 -0.15774E+01 -0.15827E+01 -0.14264E+01 -0.11131E+01
 -0.67415E+00 -0.16852E+00  0.32186E+00  0.71595E+00  0.96578E+00  0.10733E+01  0.10812E+01  0.10484E+01  0.10263E+01  0.10462E+01
  0.11157E+01  0.12213E+01  0.13373E+01  0.14404E+01  0.15215E+01  0.15812E+01  0.16217E+01  0.16425E+01  0.16439E+01  0.16298E+01
  0.16072E+01  0.15834E+01  0.15634E+01  0.15469E+01  0.15256E+01  0.14829E+01  0.14013E+01  0.12744E+01  0.11134E+01  0.94402E+00
  0.79712E+00  0.69594E+00  0.64143E+00  0.60497E+00  0.54028E+00  0.40664E+00  0.18634E+00 -0.10649E+00 -0.42466E+00 -0.70096E+00
 -0.87660E+00 -0.93029E+00 -0.88771E+00 -0.80524E+00 -0.73888E+00 -0.71671E+00 -0.72835E+00 -0.73453E+00 -0.69016E+00 -0.56846E+00
 -0.37530E+00 -0.14920E+00  0.52286E-01  0.17406E+00  0.18619E+00  0.99160E-01 -0.41605E-01 -0.18143E+00 -0.28088E+00 -0.32617E+00
 -0.33118E+00 -0.33633E+00 -0.39797E+00 -0.56269E+00 -0.84014E+00 -0.11936E+01 -0.15474E+01 -0.18099E+01 -0.19108E+01 -0.18293E+01
 -0.14554E+01 -0.11617E+01 -0.82382E+00 -0.47392E+00 -0.15922E+00  0.69221E-01  0.17680E+00  0.15877E+00  0.40068E-01 -0.13226E+00
 -0.30029E+00 -0.41325E+00 -0.44836E+00 -0.41852E+00 -0.36036E+00 -0.31309E+00 -0.30096E+00 -0.32571E+00 -0.37045E+00 -0.41357E+00
 -0.44770E+00 -0.49205E+00 -0.58596E+00 -0.76502E+00 -0.10340E+01 -0.13525E+01 -0.16427E+01 -0.18214E+01 -0.18317E+01 -0.16518E+01
 -0.12865E+01 -0.76656E+00 -0.15966E+00  0.43333E+00  0.91406E+00  0.12290E+01  0.13822E+01  0.14184E+01  0.13948E+01  0.13579E+01
  0.13325E+01  0.13226E+01  0.13212E+01  0.13225E+01  0.13307E+01  0.13564E+01  0.14051E+01  0.14702E+01  0.15348E+01  0.15816E+01
  0.16007E+01  0.15925E+01  0.15652E+01  0.15304E+01  0.14972E+01  0.14629E+01  0.14087E+01  0.13094E+01  0.11511E+01  0.94286E+00
  0.71406E+00  0.50580E+00  0.35901E+00  0.29651E+00  0.30372E+00  0.32968E+00  0.31507E+00  0.22278E+00  0.52992E-01 -0.15664E+00
 -0.34515E+00 -0.45763E+00 -0.47577E+00 -0.42621E+00 -0.36229E+00 -0.33493E+00 -0.36760E+00 -0.44379E+00 -0.51505E+00 -0.52874E+00
 -0.45851E+00 -0.31863E+00 -0.15644E+00 -0.31109E-01  0.91203E-02 -0.55303E-01 -0.20590E+00 -0.39348E+00 -0.56241E+00 -0.67338E+00
 -0.71157E+00 -0.68687E+00 -0.63427E+00 -0.60923E+00 -0.66831E+00 -0.83974E+00 -0.11034E+01 -0.13923E+01 -0.16185E+01 -0.17120E+01
 -0.12385E+01 -0.90497E+00 -0.55224E+00 -0.22546E+00  0.35232E-01  0.20294E+00  0.27252E+00  0.25970E+00  0.19162E+00  0.98690E-01
  0.12070E-01 -0.38468E-01 -0.33712E-01  0.23432E-01  0.10733E+00  0.18203E+00  0.21636E+00  0.19431E+00  0.11857E+00  0.72180E-02
 -0.11728E+00 -0.24528E+00 -0.39269E+00 -0.59435E+00 -0.87882E+00 -0.12407E+01 -0.16271E+01 -0.19513E+01 -0.21298E+01 -0.21139E+01
 -0.18891E+01 -0.14609E+01 -0.85903E+00 -0.15886E+00  0.51931E+00  0.10620E+01  0.14175E+01  0.16001E+01  0.16608E+01  0.16545E+01
  0.16192E+01  0.15689E+01  0.15003E+01  0.14085E+01  0.13028E+01  0.12098E+01  0.11586E+01  0.11647E+01  0.12229E+01  0.13108E+01
  0.13979E+01  0.14579E+01  0.14776E+01  0.14579E+01  0.14108E+01  0.13516E+01  0.12858E+01  0.12006E+01  0.10720E+01  0.88481E+00
  0.64684E+00  0.38873E+00  0.15634E+00  0.51367E-03 -0.42103E-01  0.24482E-01  0.14679E+00  0.24955E+00  0.27681E+00  0.21423E+00
  0.88741E-01 -0.46587E-01 -0.13948E+00 -0.16682E+00 -0.14442E+00 -0.11316E+00 -0.11483E+00 -0.16917E+00 -0.25947E+00 -0.33782E+00
 -0.35332E+00 -0.28500E+00 -0.15539E+00 -0.18283E-01  0.66940E-01  0.57904E-01 -0.57250E-01 -0.25518E+00 -0.48548E+00 -0.69281E+00
 -0.83841E+00 -0.90745E+00 -0.90610E+00 -0.85887E+00 -0.80664E+00 -0.79799E+00 -0.86943E+00 -0.10228E+01 -0.12161E+01 -0.13800E+01
 -0.10587E+01 -0.71917E+00 -0.31879E+00  0.73372E-01  0.39083E+00  0.58720E+00  0.65372E+00  0.62048E+00  0.53821E+00  0.45626E+00
  0.41035E+00  0.41960E+00  0.48597E+00  0.59425E+00  0.71749E+00  0.82630E+00  0.89530E+00  0.90604E+00  0.84882E+00  0.72351E+00
  0.53883E+00  0.30923E+00  0.46771E-01 -0.24991E+00 -0.59579E+00 -0.10011E+01 -0.14465E+01 -0.18713E+01 -0.21904E+01 -0.23320E+01
 -0.22627E+01 -0.19793E+01 -0.14932E+01 -0.83870E+00 -0.97737E-01  0.60144E+00  0.11438E+01  0.14871E+01  0.16595E+01  0.17201E+01
  0.17222E+01  0.16945E+01  0.16398E+01  0.15457E+01  0.14048E+01  0.12327E+01  0.10670E+01  0.94838E+00  0.90213E+00  0.93196E+00
  0.10204E+01  0.11336E+01  0.12309E+01  0.12800E+01  0.12671E+01  0.11987E+01  0.10948E+01  0.97233E+00  0.83182E+00  0.65942E+00
  0.44322E+00  0.18831E+00 -0.79327E-01 -0.31512E+00 -0.46252E+00 -0.47319E+00 -0.34131E+00 -0.12256E+00  0.92825E-01  0.22970E+00
  0.25657E+00  0.18678E+00  0.65074E-01 -0.55715E-01 -0.14139E+00 -0.18936E+00 -0.22032E+00 -0.25867E+00 -0.31332E+00 -0.36675E+00
 -0.38101E+00 -0.32106E+00 -0.18133E+00  0.33422E-02  0.17187E+00  0.26486E+00  0.24598E+00  0.11028E+00 -0.11546E+00 -0.38101E+00
 -0.63214E+00 -0.83128E+00 -0.96399E+00 -0.10322E+01 -0.10469E+01 -0.10275E+01 -0.10029E+01 -0.10053E+01 -0.10542E+01 -0.11395E+01
 -0.78955E+00 -0.55797E+00 -0.19499E+00  0.23045E+00  0.63696E+00  0.94653E+00  0.11113E+01  0.11328E+01  0.10570E+01  0.94975E+00
  0.87316E+00  0.86884E+00  0.94914E+00  0.10947E+01  0.12653E+01  0.14213E+01  0.15377E+01  0.16009E+01  0.16022E+01  0.15340E+01
  0.13882E+01  0.11570E+01  0.84025E+00  0.45109E+00  0.97722E-02 -0.46892E+00 -0.97087E+00 -0.14639E+01 -0.18890E+01 -0.21765E+01
 -0.22750E+01 -0.21648E+01 -0.18506E+01 -0.13513E+01 -0.70994E+00 -0.11776E-01  0.62421E+00  0.10989E+01  0.13829E+01  0.15125E+01
  0.15495E+01  0.15450E+01  0.15230E+01  0.14806E+01  0.14001E+01  0.12692E+01  0.10986E+01  0.92312E+00  0.78354E+00  0.70918E+00
  0.71109E+00  0.78046E+00  0.88804E+00  0.98933E+00  0.10399E+01  0.10141E+01  0.91435E+00  0.76473E+00  0.59241E+00  0.40919E+00
  0.20799E+00 -0.24220E-01 -0.28965E+00 -0.56967E+00 -0.82131E+00 -0.98059E+00 -0.98409E+00 -0.81261E+00 -0.52098E+00 -0.21170E+00
  0.21503E-01  0.12687E+00  0.98996E-01 -0.29331E-01 -0.20503E+00 -0.38030E+00 -0.52940E+00 -0.64585E+00 -0.72872E+00 -0.77119E+00
 -0.75701E+00 -0.66559E+00 -0.48476E+00 -0.22789E+00  0.56710E-01  0.29992E+00  0.44127E+00  0.44840E+00  0.32005E+00  0.83342E-01
 -0.21282E+00 -0.51398E+00 -0.78059E+00 -0.99541E+00 -0.11545E+01 -0.12563E+01 -0.13007E+01 -0.12964E+01 -0.12663E+01 -0.12391E+01
 -0.37188E+00 -0.33037E+00 -0.10794E+00  0.24290E+00  0.65290E+00  0.10432E+01  0.13406E+01  0.15009E+01  0.15245E+01  0.14510E+01
  0.13421E+01  0.12613E+01  0.12554E+01  0.13387E+01  0.14901E+01  0.16681E+01  0.18339E+01  0.19637E+01  0.20454E+01  0.20711E+01
  0.20301E+01  0.19052E+01  0.16743E+01  0.13238E+01  0.86724E+00  0.34343E+00 -0.20533E+00 -0.74324E+00 -0.12318E+01 -0.16245E+01
 -0.18771E+01 -0.19602E+01 -0.18627E+01 -0.15887E+01 -0.11584E+01 -0.61844E+00 -0.47962E-01  0.45716E+00  0.82426E+00  0.10357E+01
  0.11245E+01  0.11444E+01  0.11399E+01  0.11335E+01  0.11253E+01  0.11006E+01  0.10441E+01  0.95394E+00  0.84713E+00  0.75045E+00
  0.68826E+00  0.67462E+00  0.70844E+00  0.77018E+00  0.82434E+00  0.83243E+00  0.77142E+00  0.64513E+00  0.47961E+00  0.30353E+00
  0.12756E+00 -0.60982E-01 -0.28474E+00 -0.55548E+00 -0.85938E+00 -0.11514E+01 -0.13581E+01 -0.14009E+01 -0.12449E+01 -0.93684E+00
 -0.58199E+00 -0.28593E+00 -0.11918E+00 -0.10880E+00 -0.23933E+00 -0.46252E+00 -0.71943E+00 -0.95991E+00 -0.11466E+01 -0.12520E+01
 -0.12589E+01 -0.11613E+01 -0.96197E+00 -0.67193E+00 -0.31886E+00  0.44862E-01  0.35214E+00  0.54512E+00  0.59171E+00  0.48807E+00
  0.25614E+00 -0.60723E-01 -0.40955E+00 -0.74602E+00 -0.10449E+01 -0.12939E+01 -0.14817E+01 -0.15955E+01 -0.16305E+01 -0.16019E+01
  0.68994E-01 -0.89625E-01 -0.48206E-01  0.16020E+00  0.48058E+00  0.84890E+00  0.11991E+01  0.14727E+01  0.16326E+01  0.16730E+01
  0.16176E+01  0.15115E+01  0.14103E+01  0.13637E+01  0.13971E+01  0.15031E+01  0.16515E+01  0.18080E+01  0.19468E+01  0.20518E+01
  0.21116E+01  0.21123E+01  0.20318E+01  0.18424E+01  0.15259E+01  0.10951E+01  0.59521E+00  0.79653E-01 -0.40812E+00 -0.83421E+00
 -0.11713E+01 -0.13998E+01 -0.15077E+01 -0.14862E+01 -0.13326E+01 -0.10588E+01 -0.70223E+00 -0.32313E+00  0.13052E-01  0.26067E+00
  0.40984E+00  0.48327E+00  0.51823E+00  0.54803E+00  0.59275E+00  0.65748E+00  0.73400E+00  0.80551E+00  0.85526E+00  0.87551E+00
  0.87017E+00  0.85079E+00  0.82971E+00  0.81311E+00  0.79639E+00  0.76480E+00  0.70114E+00  0.59768E+00  0.46487E+00  0.32763E+00
  0.20705E+00  0.10084E+00 -0.20180E-01 -0.19541E+00 -0.44836E+00 -0.76803E+00 -0.11043E+01 -0.13751E+01 -0.14918E+01 -0.14076E+01
 -0.11551E+01 -0.82718E+00 -0.52711E+00 -0.33461E+00 -0.29425E+00 -0.40960E+00 -0.64366E+00 -0.93349E+00 -0.12098E+01 -0.14100E+01
 -0.14882E+01 -0.14272E+01 -0.12386E+01 -0.95133E+00 -0.59895E+00 -0.21836E+00  0.14691E+00  0.44872E+00  0.64323E+00  0.70069E+00
  0.61189E+00  0.39006E+00  0.67542E-01 -0.31209E+00 -0.70492E+00 -0.10760E+01 -0.14001E+01 -0.16564E+01 -0.18261E+01 -0.19015E+01
  0.36323E+00  0.31056E-01 -0.10688E+00 -0.55398E-01  0.14281E+00  0.43028E+00  0.74930E+00  0.10475E+01  0.12816E+01  0.14233E+01
  0.14644E+01  0.14185E+01  0.13190E+01  0.12132E+01  0.11487E+01  0.11536E+01  0.12257E+01  0.13401E+01  0.14654E+01  0.15766E+01
  0.16589E+01  0.17034E+01  0.17011E+01  0.16371E+01  0.14930E+01  0.12578E+01  0.94308E+00  0.58328E+00  0.21850E+00 -0.12147E+00
 -0.42044E+00 -0.67271E+00 -0.87785E+00 -0.10331E+01 -0.11276E+01 -0.11466E+01 -0.10845E+01 -0.95716E+00 -0.79814E+00 -0.64369E+00
 -0.51735E+00 -0.42337E+00 -0.34971E+00 -0.27674E+00 -0.18505E+00 -0.59419E-01  0.10835E+00  0.31444E+00  0.53904E+00  0.75082E+00
  0.91941E+00  0.10258E+01  0.10653E+01  0.10450E+01  0.97799E+00  0.87843E+00  0.75801E+00  0.62715E+00  0.49968E+00  0.39623E+00
  0.33807E+00  0.33076E+00  0.35059E+00  0.34713E+00  0.26320E+00  0.63352E-01 -0.24513E+00 -0.60897E+00 -0.94139E+00 -0.11501E+01
 -0.11801E+01 -0.10443E+01 -0.81276E+00 -0.57386E+00 -0.40497E+00 -0.35752E+00 -0.44733E+00 -0.64923E+00 -0.90376E+00 -0.11341E+01
 -0.12664E+01 -0.12516E+01 -0.10838E+01 -0.79834E+00 -0.45122E+00 -0.95017E-01  0.23252E+00  0.50709E+00  0.71010E+00  0.82236E+00
  0.82557E+00  0.71078E+00  0.48449E+00  0.16596E+00 -0.21823E+00 -0.63519E+00 -0.10461E+01 -0.14114E+01 -0.16978E+01 -0.18860E+01
  0.46232E+00 -0.13726E-01 -0.32259E+00 -0.43472E+00 -0.36913E+00 -0.17760E+00  0.80039E-01  0.35100E+00  0.59373E+00  0.77803E+00
  0.88576E+00  0.91368E+00  0.87640E+00  0.80565E+00  0.74229E+00  0.72090E+00  0.75450E+00  0.83077E+00  0.92164E+00  0.99792E+00
  0.10406E+01  0.10442E+01  0.10128E+01  0.95251E+00  0.86622E+00  0.75263E+00  0.61165E+00  0.45088E+00  0.28609E+00  0.13280E+00
 -0.33070E-02 -0.12986E+00 -0.26347E+00 -0.42020E+00 -0.60491E+00 -0.80456E+00 -0.99096E+00 -0.11359E+01 -0.12287E+01 -0.12775E+01
 -0.12955E+01 -0.12886E+01 -0.12543E+01 -0.11882E+01 -0.10864E+01 -0.94392E+00 -0.75187E+00 -0.49995E+00 -0.18672E+00  0.16782E+00
  0.52174E+00  0.82610E+00  0.10416E+01  0.11481E+01  0.11470E+01  0.10580E+01  0.91237E+00  0.74502E+00  0.59105E+00  0.48425E+00
  0.45377E+00  0.51369E+00  0.64952E+00  0.81407E+00  0.93873E+00  0.95575E+00  0.82410E+00  0.54778E+00  0.17769E+00 -0.20225E+00
 -0.50200E+00 -0.66040E+00 -0.67050E+00 -0.57625E+00 -0.44630E+00 -0.34693E+00 -0.32447E+00 -0.39470E+00 -0.53769E+00 -0.70058E+00
 -0.81080E+00 -0.79941E+00 -0.63000E+00 -0.31949E+00  0.67225E-01  0.44915E+00  0.76340E+00  0.98055E+00  0.10995E+01  0.11316E+01
  0.10865E+01  0.96742E+00  0.77642E+00  0.51876E+00  0.20136E+00 -0.16755E+00 -0.57078E+00 -0.97342E+00 -0.13268E+01 -0.15887E+01
  0.45120E+00 -0.12222E+00 -0.57041E+00 -0.84151E+00 -0.92367E+00 -0.84731E+00 -0.66874E+00 -0.44679E+00 -0.22848E+00 -0.45553E-01
  0.84089E-01  0.15494E+00  0.17447E+00  0.16366E+00  0.15269E+00  0.16973E+00  0.22829E+00  0.32068E+00  0.42112E+00  0.49673E+00
  0.52136E+00  0.48598E+00  0.40028E+00  0.28559E+00  0.16474E+00  0.54783E-01 -0.34487E-01 -0.97779E-01 -0.13111E+00 -0.13180E+00
 -0.10262E+00 -0.56932E-01 -0.20302E-01 -0.25488E-01 -0.10244E+00 -0.26699E+00 -0.51096E+00 -0.79965E+00 -0.10866E+01 -0.13382E+01
 -0.15425E+01 -0.16962E+01 -0.17920E+01 -0.18205E+01 -0.17797E+01 -0.16762E+01 -0.15179E+01 -0.13051E+01 -0.10299E+01 -0.68596E+00
 -0.28339E+00  0.14141E+00  0.53348E+00  0.83791E+00  0.10187E+01  0.10700E+01  0.10141E+01  0.89157E+00  0.74982E+00  0.63640E+00
  0.59351E+00  0.65056E+00  0.81307E+00  0.10529E+01  0.13101E+01  0.15098E+01  0.15859E+01  0.15013E+01  0.12598E+01  0.90583E+00
  0.51308E+00  0.16185E+00 -0.89203E-01 -0.22270E+00 -0.26264E+00 -0.25650E+00 -0.25224E+00 -0.28108E+00 -0.34909E+00 -0.43463E+00
 -0.49023E+00 -0.45314E+00 -0.26863E+00  0.78219E-01  0.54027E+00  0.10206E+01  0.14186E+01  0.16722E+01  0.17670E+01  0.17225E+01
  0.15726E+01  0.13513E+01  0.10867E+01  0.79814E+00  0.49401E+00  0.17103E+00 -0.17747E+00 -0.54662E+00 -0.90696E+00 -0.12082E+01
  0.40408E+00 -0.18357E+00 -0.69503E+00 -0.10681E+01 -0.12731E+01 -0.13144E+01 -0.12301E+01 -0.10757E+01 -0.90386E+00 -0.75147E+00
 -0.63855E+00 -0.57016E+00 -0.53807E+00 -0.52242E+00 -0.49711E+00 -0.43992E+00 -0.34227E+00 -0.21301E+00 -0.76233E-01  0.35053E-01
  0.89185E-01  0.68078E-01 -0.24558E-01 -0.16498E+00 -0.32044E+00 -0.46168E+00 -0.56960E+00 -0.63441E+00 -0.65131E+00 -0.61718E+00
 -0.53140E+00 -0.40074E+00 -0.24477E+00 -0.96157E-01  0.49287E-02  0.19530E-01 -0.79712E-01 -0.29544E+00 -0.59688E+00 -0.93161E+00
 -0.12537E+01 -0.15372E+01 -0.17670E+01 -0.19268E+01 -0.20016E+01 -0.19871E+01 -0.18937E+01 -0.17380E+01 -0.15331E+01 -0.12828E+01
 -0.98345E+00 -0.63277E+00 -0.24280E+00  0.15246E+00  0.50228E+00  0.75955E+00  0.90348E+00  0.94622E+00  0.92236E+00  0.87503E+00
  0.84658E+00  0.87245E+00  0.97434E+00  0.11524E+01  0.13799E+01  0.16069E+01  0.17749E+01  0.18345E+01  0.17588E+01  0.15498E+01
  0.12404E+01  0.88779E+00  0.55497E+00  0.28701E+00  0.97458E-01 -0.28665E-01 -0.12015E+00 -0.20276E+00 -0.28823E+00 -0.36994E+00
 -0.42161E+00 -0.39847E+00 -0.24636E+00  0.76133E-01  0.56518E+00  0.11469E+01  0.16960E+01  0.20987E+01  0.23018E+01  0.23085E+01
  0.21526E+01  0.18783E+01  0.15331E+01  0.11629E+01  0.80310E+00  0.46635E+00  0.14326E+00 -0.18186E+00 -0.51086E+00 -0.81858E+00
  0.34883E+00 -0.16248E+00 -0.65100E+00 -0.10447E+01 -0.13062E+01 -0.14262E+01 -0.14222E+01 -0.13348E+01 -0.12133E+01 -0.10984E+01
 -0.10141E+01 -0.96871E+00 -0.95695E+00 -0.96110E+00 -0.95348E+00 -0.90656E+00 -0.80760E+00 -0.66617E+00 -0.50945E+00 -0.37275E+00
 -0.29021E+00 -0.28492E+00 -0.36000E+00 -0.49595E+00 -0.65800E+00 -0.81066E+00 -0.93045E+00 -0.10092E+01 -0.10478E+01 -0.10475E+01
 -0.10047E+01 -0.91178E+00 -0.76608E+00 -0.57921E+00 -0.38041E+00 -0.21139E+00 -0.11704E+00 -0.13408E+00 -0.27574E+00 -0.52014E+00
 -0.81969E+00 -0.11274E+01 -0.14119E+01 -0.16513E+01 -0.18249E+01 -0.19133E+01 -0.19082E+01 -0.18184E+01 -0.16659E+01 -0.14758E+01
 -0.12647E+01 -0.10350E+01 -0.77733E+00 -0.48104E+00 -0.14747E+00  0.20110E+00  0.52584E+00  0.79064E+00  0.98101E+00  0.11056E+01
  0.11851E+01  0.12415E+01  0.12934E+01  0.13529E+01  0.14234E+01  0.14977E+01  0.15592E+01  0.15862E+01  0.15581E+01  0.14606E+01
  0.12915E+01  0.10656E+01  0.81492E+00  0.57504E+00  0.36805E+00  0.19520E+00  0.43886E-01 -0.99276E-01 -0.23886E+00 -0.36777E+00
 -0.46755E+00 -0.50788E+00 -0.44748E+00 -0.24196E+00  0.13833E+00  0.68088E+00  0.13062E+01  0.18822E+01  0.22915E+01  0.24850E+01
  0.24738E+01  0.22943E+01  0.19897E+01  0.16089E+01  0.12076E+01  0.83260E+00  0.50145E+00  0.20259E+00 -0.83212E-01 -0.36059E+00
  0.31081E+00 -0.60832E-01 -0.46142E+00 -0.81527E+00 -0.10754E+01 -0.12250E+01 -0.12715E+01 -0.12408E+01 -0.11693E+01 -0.10917E+01
 -0.10316E+01 -0.99964E+00 -0.99611E+00 -0.10125E+01 -0.10308E+01 -0.10247E+01 -0.97075E+00 -0.86351E+00 -0.72391E+00 -0.59095E+00
 -0.50660E+00 -0.50212E+00 -0.58744E+00 -0.74640E+00 -0.94134E+00 -0.11268E+01 -0.12679E+01 -0.13533E+01 -0.13942E+01 -0.14104E+01
 -0.14133E+01 -0.13980E+01 -0.13464E+01 -0.12401E+01 -0.10766E+01 -0.87666E+00 -0.68003E+00 -0.53479E+00 -0.48270E+00 -0.54275E+00
 -0.70046E+00 -0.91707E+00 -0.11526E+01 -0.13789E+01 -0.15759E+01 -0.17237E+01 -0.18019E+01 -0.17973E+01 -0.17142E+01 -0.15750E+01
 -0.14093E+01 -0.12384E+01 -0.10655E+01 -0.87611E+00 -0.64791E+00 -0.36215E+00 -0.14407E-01  0.37723E+00  0.77298E+00  0.11271E+01
  0.14069E+01  0.15977E+01  0.16968E+01  0.17084E+01  0.16426E+01  0.15168E+01  0.13547E+01  0.11826E+01  0.10219E+01  0.88321E+00
  0.76554E+00  0.66068E+00  0.56032E+00  0.46017E+00  0.35800E+00  0.24874E+00  0.12369E+00 -0.23901E-01 -0.19139E+00 -0.36372E+00
 -0.51667E+00 -0.62153E+00 -0.64737E+00 -0.56297E+00 -0.34223E+00  0.26772E-01  0.52798E+00  0.11001E+01  0.16389E+01  0.20412E+01
  0.22553E+01  0.22833E+01  0.21525E+01  0.18977E+01  0.15630E+01  0.12056E+01  0.87752E+00  0.59896E+00  0.35863E+00  0.13734E+00
  0.28599E+00  0.70130E-01 -0.20207E+00 -0.47334E+00 -0.69536E+00 -0.84141E+00 -0.90935E+00 -0.91680E+00 -0.89113E+00 -0.85787E+00
 -0.83300E+00 -0.82205E+00 -0.82416E+00 -0.83563E+00 -0.84976E+00 -0.85425E+00 -0.83153E+00 -0.76743E+00 -0.66596E+00 -0.55644E+00
 -0.48416E+00 -0.49215E+00 -0.60426E+00 -0.81435E+00 -0.10857E+01 -0.13628E+01 -0.15909E+01 -0.17373E+01 -0.18037E+01 -0.18207E+01
 -0.18262E+01 -0.18418E+01 -0.18615E+01 -0.18578E+01 -0.18009E+01 -0.16770E+01 -0.14989E+01 -0.13026E+01 -0.11356E+01 -0.10394E+01
