 TITLE = "ens2DB"
 VARIABLES = "i-index" "j-index" 
 "F  1" "F  2" "F  3" "F  4" "F  5"
 "F  6" "F  7" "F  8" "F  9" "F 10"
 ZONE  F=BLOCK, I=100, J=100, K=1
   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30
 -0.20387E+01 -0.20194E+01 -0.19973E+01 -0.17171E+01 -0.10674E+01 -0.22433E+00  0.48918E+00  0.84276E+00  0.88808E+00  0.88171E+00
  0.10508E+01  0.13640E+01  0.16287E+01  0.17170E+01  0.15871E+01  0.12218E+01  0.62947E+00 -0.99069E-01 -0.74417E+00 -0.11057E+01
 -0.11345E+01 -0.93705E+00 -0.73023E+00 -0.66865E+00 -0.76240E+00 -0.88253E+00 -0.84022E+00 -0.57603E+00 -0.22962E+00  0.85669E-02
 -0.13012E+01 -0.11794E+01 -0.95567E+00 -0.71761E+00 -0.59950E+00 -0.63948E+00 -0.69003E+00 -0.56427E+00 -0.20019E+00  0.34334E+00
  0.95574E+00  0.14781E+01  0.17254E+01  0.15889E+01  0.11248E+01  0.51652E+00 -0.40972E-01 -0.49686E+00 -0.92550E+00 -0.13402E+01
 -0.16373E+01 -0.17183E+01 -0.15561E+01 -0.11862E+01 -0.72164E+00 -0.32209E+00 -0.79529E-01 -0.17772E-03 -0.80678E-01 -0.31243E+00
 -0.60456E+00 -0.72810E+00 -0.53033E+00 -0.17946E+00  0.90431E-01  0.21674E+00  0.28180E+00  0.39605E+00  0.55582E+00  0.62298E+00
  0.49036E+00  0.20244E+00 -0.62493E-01 -0.13159E+00 -0.36724E-01  0.74051E-01  0.12922E+00  0.13334E+00  0.14008E+00  0.23604E+00
  0.42726E+00  0.58801E+00  0.60472E+00  0.55317E+00  0.58231E+00  0.65845E+00  0.61978E+00  0.46472E+00  0.39422E+00  0.50296E+00
  0.66879E+00  0.67593E+00  0.42402E+00 -0.59300E-02 -0.57299E+00 -0.12362E+01 -0.18084E+01 -0.21534E+01 -0.22549E+01 -0.21083E+01
 -0.18549E+01 -0.17080E+01 -0.16933E+01 -0.16101E+01 -0.12321E+01 -0.56389E+00  0.15990E+00  0.63532E+00  0.76192E+00  0.71987E+00
  0.79888E+00  0.11094E+01  0.15026E+01  0.17871E+01  0.18526E+01  0.16337E+01  0.10973E+01  0.30017E+00 -0.52258E+00 -0.10882E+01
 -0.12905E+01 -0.11981E+01 -0.10086E+01 -0.91093E+00 -0.95750E+00 -0.10650E+01 -0.10557E+01 -0.79048E+00 -0.33359E+00  0.80813E-01
  0.32761E+00 -0.38878E-01 -0.49032E+00 -0.86238E+00 -0.10243E+01 -0.86460E+00 -0.37133E+00  0.30937E+00  0.95151E+00  0.13800E+01
  0.16220E+01  0.17655E+01  0.18162E+01  0.17303E+01  0.14847E+01  0.11662E+01  0.98030E+00  0.10452E+01  0.12502E+01  0.13191E+01
  0.10883E+01  0.71570E+00  0.35060E+00 -0.73280E-01 -0.70803E+00 -0.15777E+01 -0.24348E+01 -0.29003E+01 -0.27564E+01 -0.19753E+01
 -0.80982E+00  0.19082E+00  0.67187E+00  0.62398E+00  0.30007E+00  0.84943E-01  0.21193E+00  0.65239E+00  0.12278E+01  0.17285E+01
  0.19564E+01  0.17776E+01  0.12756E+01  0.76047E+00  0.53119E+00  0.68421E+00  0.10861E+01  0.14447E+01  0.15178E+01  0.13139E+01
  0.10104E+01  0.75361E+00  0.54639E+00  0.34353E+00  0.16846E+00  0.65702E-01  0.15745E-01 -0.42136E-01 -0.13710E+00 -0.26764E+00
 -0.45499E+00 -0.70493E+00 -0.93463E+00 -0.10454E+01 -0.10200E+01 -0.94413E+00 -0.93487E+00 -0.10052E+01 -0.10135E+01 -0.79350E+00
 -0.35567E+00  0.36090E-01  0.72933E-01 -0.29126E+00 -0.74242E+00 -0.94885E+00 -0.96378E+00 -0.94891E+00 -0.93117E+00 -0.84936E+00
 -0.64801E+00 -0.36908E+00 -0.17881E+00 -0.20376E+00 -0.44375E+00 -0.82163E+00 -0.12392E+01 -0.16266E+01 -0.19225E+01 -0.20596E+01
 -0.19913E+01 -0.16889E+01 -0.11605E+01 -0.48980E+00  0.19749E+00  0.74002E+00  0.94372E+00  0.82145E+00  0.63815E+00  0.63433E+00
  0.60957E+00  0.37741E+00  0.10699E-01 -0.37919E+00 -0.64737E+00 -0.66841E+00 -0.35029E+00  0.22536E+00  0.84791E+00  0.13088E+01
  0.15699E+01  0.17378E+01  0.18678E+01  0.19238E+01  0.18362E+01  0.15839E+01  0.13045E+01  0.12032E+01  0.13170E+01  0.14612E+01
  0.13895E+01  0.10868E+01  0.71814E+00  0.30416E+00 -0.28052E+00 -0.11148E+01 -0.20494E+01 -0.27377E+01 -0.28915E+01 -0.23818E+01
 -0.12819E+01 -0.74637E-01  0.69884E+00  0.88863E+00  0.66964E+00  0.41314E+00  0.43484E+00  0.77703E+00  0.12701E+01  0.17006E+01
  0.19056E+01  0.17602E+01  0.12584E+01  0.63110E+00  0.21377E+00  0.20082E+00  0.55791E+00  0.10410E+01  0.13248E+01  0.12727E+01
  0.10085E+01  0.74375E+00  0.56180E+00  0.40681E+00  0.23647E+00  0.71492E-01 -0.65910E-01 -0.17499E+00 -0.24845E+00 -0.27908E+00
 -0.31825E+00 -0.45775E+00 -0.68768E+00 -0.87513E+00 -0.91072E+00 -0.81921E+00 -0.74974E+00 -0.81703E+00 -0.94142E+00 -0.88926E+00
 -0.53584E+00 -0.60161E-01  0.17099E+00 -0.49982E-01 -0.54658E+00 -0.88545E+00 -0.93987E+00 -0.89805E+00 -0.87065E+00 -0.81565E+00
 -0.64668E+00 -0.34672E+00 -0.65838E-01 -0.10140E-02 -0.20318E+00 -0.60329E+00 -0.10778E+01 -0.15123E+01 -0.18338E+01 -0.19934E+01
 -0.19783E+01 -0.17821E+01 -0.13819E+01 -0.79828E+00 -0.11212E+00  0.56892E+00  0.10566E+01  0.11913E+01  0.10830E+01  0.99933E+00
  0.85411E+00  0.73180E+00  0.48533E+00  0.12993E+00 -0.18761E+00 -0.33405E+00 -0.19076E+00  0.24217E+00  0.79006E+00  0.12433E+01
  0.15144E+01  0.16931E+01  0.18681E+01  0.20236E+01  0.20831E+01  0.19650E+01  0.16822E+01  0.14255E+01  0.13671E+01  0.14602E+01
  0.14926E+01  0.13173E+01  0.10076E+01  0.63701E+00  0.12972E+00 -0.61445E+00 -0.15365E+01 -0.23614E+01 -0.27745E+01 -0.25756E+01
 -0.16973E+01 -0.42574E+00  0.62030E+00  0.10791E+01  0.10127E+01  0.75014E+00  0.67101E+00  0.91932E+00  0.13581E+01  0.17451E+01
  0.19184E+01  0.17919E+01  0.13272E+01  0.65718E+00  0.90258E-01 -0.11822E+00  0.93404E-01  0.58295E+00  0.10333E+01  0.11792E+01
  0.10218E+01  0.76282E+00  0.56939E+00  0.43975E+00  0.30909E+00  0.15086E+00 -0.26296E-01 -0.19421E+00 -0.30532E+00 -0.31867E+00
 -0.26399E+00 -0.27372E+00 -0.43874E+00 -0.66638E+00 -0.77789E+00 -0.70013E+00 -0.55382E+00 -0.53861E+00 -0.70296E+00 -0.84361E+00
 -0.69861E+00 -0.28062E+00  0.76477E-01  0.39946E-01 -0.39249E+00 -0.82521E+00 -0.93893E+00 -0.85822E+00 -0.77879E+00 -0.72164E+00
 -0.59521E+00 -0.33085E+00 -0.94168E-02  0.15120E+00  0.29818E-01 -0.33970E+00 -0.84211E+00 -0.13334E+01 -0.17002E+01 -0.18859E+01
 -0.19027E+01 -0.17844E+01 -0.15078E+01 -0.10390E+01 -0.41020E+00  0.30586E+00  0.98157E+00  0.14028E+01  0.14942E+01  0.14288E+01
  0.10760E+01  0.10112E+01  0.87304E+00  0.58395E+00  0.24908E+00  0.27789E-01  0.43364E-01  0.34439E+00  0.80468E+00  0.12178E+01
  0.14746E+01  0.16471E+01  0.18445E+01  0.20644E+01  0.22278E+01  0.22496E+01  0.20595E+01  0.17273E+01  0.14770E+01  0.14162E+01
  0.14339E+01  0.13556E+01  0.11428E+01  0.84837E+00  0.43600E+00 -0.18599E+00 -0.10178E+01 -0.18762E+01 -0.24671E+01 -0.25493E+01
 -0.19721E+01 -0.81505E+00  0.41356E+00  0.11619E+01  0.13046E+01  0.10889E+01  0.91850E+00  0.10541E+01  0.14421E+01  0.18244E+01
  0.19909E+01  0.18762E+01  0.14595E+01  0.80315E+00  0.14659E+00 -0.23637E+00 -0.21567E+00  0.16949E+00  0.68546E+00  0.10109E+01
  0.10128E+01  0.81274E+00  0.60669E+00  0.46737E+00  0.36311E+00  0.25036E+00  0.97481E-01 -0.90857E-01 -0.25052E+00 -0.30435E+00
 -0.23684E+00 -0.15889E+00 -0.22966E+00 -0.44777E+00 -0.63057E+00 -0.60738E+00 -0.41173E+00 -0.26956E+00 -0.36303E+00 -0.61746E+00
 -0.73520E+00 -0.52287E+00 -0.16527E+00 -0.43895E-01 -0.33300E+00 -0.77961E+00 -0.96080E+00 -0.85689E+00 -0.70151E+00 -0.60138E+00
 -0.49571E+00 -0.28704E+00  0.18436E-01  0.24705E+00  0.22518E+00 -0.67129E-01 -0.54437E+00 -0.10676E+01 -0.14890E+01 -0.17167E+01
 -0.17632E+01 -0.17014E+01 -0.15345E+01 -0.11968E+01 -0.66444E+00  0.15721E-01  0.76166E+00  0.13996E+01  0.17458E+01  0.18228E+01
  0.12922E+01  0.12437E+01  0.11612E+01  0.93871E+00  0.60176E+00  0.32262E+00  0.24932E+00  0.45637E+00  0.86004E+00  0.12447E+01
  0.14717E+01  0.16092E+01  0.17991E+01  0.20583E+01  0.22906E+01  0.24121E+01  0.23528E+01  0.20637E+01  0.16826E+01  0.14266E+01
  0.13215E+01  0.12419E+01  0.10997E+01  0.89286E+00  0.58423E+00  0.91243E-01 -0.60852E+00 -0.14074E+01 -0.20725E+01 -0.23571E+01
 -0.20757E+01 -0.11681E+01  0.77551E-01  0.10832E+01  0.14922E+01  0.14022E+01  0.11837E+01  0.11898E+01  0.14955E+01  0.18870E+01
  0.20895E+01  0.20021E+01  0.16332E+01  0.10217E+01  0.33133E+00 -0.18076E+00 -0.34439E+00 -0.12499E+00  0.34992E+00  0.78325E+00
  0.94366E+00  0.85096E+00  0.66934E+00  0.51306E+00  0.40419E+00  0.32969E+00  0.24505E+00  0.98616E-01 -0.78734E-01 -0.18766E+00
 -0.16755E+00 -0.74238E-01 -0.70929E-01 -0.24267E+00 -0.46824E+00 -0.52898E+00 -0.34508E+00 -0.91453E-01 -0.38628E-01 -0.27250E+00
 -0.58616E+00 -0.66560E+00 -0.45740E+00 -0.26620E+00 -0.39022E+00 -0.76315E+00 -0.98988E+00 -0.89291E+00 -0.66741E+00 -0.49409E+00
 -0.37426E+00 -0.21041E+00  0.45645E-01  0.29520E+00  0.36173E+00  0.17016E+00 -0.23413E+00 -0.73883E+00 -0.11941E+01 -0.14705E+01
 -0.15540E+01 -0.15384E+01 -0.14644E+01 -0.12607E+01 -0.85523E+00 -0.25860E+00  0.46636E+00  0.12043E+01  0.17638E+01  0.20507E+01
  0.14928E+01  0.14659E+01  0.13822E+01  0.11908E+01  0.85524E+00  0.51710E+00  0.35820E+00  0.48771E+00  0.87002E+00  0.12824E+01
  0.15119E+01  0.15982E+01  0.17361E+01  0.19973E+01  0.22767E+01  0.24588E+01  0.25007E+01  0.23318E+01  0.19448E+01  0.15355E+01
  0.12586E+01  0.10813E+01  0.92985E+00  0.77771E+00  0.56543E+00  0.19430E+00 -0.37122E+00 -0.10595E+01 -0.17043E+01 -0.20896E+01
 -0.20338E+01 -0.14200E+01 -0.33405E+00  0.80600E+00  0.15016E+01  0.16270E+01  0.14483E+01  0.13468E+01  0.15295E+01  0.18973E+01
  0.21618E+01  0.21367E+01  0.18233E+01  0.12686E+01  0.58367E+00 -0.10324E-01 -0.32286E+00 -0.27635E+00  0.86349E-01  0.54216E+00
  0.81514E+00  0.83476E+00  0.71462E+00  0.56691E+00  0.44325E+00  0.37637E+00  0.35884E+00  0.30841E+00  0.17333E+00  0.32641E-01
 -0.13878E-01  0.36444E-01  0.63922E-01 -0.56741E-01 -0.28871E+00 -0.43406E+00 -0.32642E+00 -0.32494E-01  0.17361E+00  0.66027E-01
 -0.29985E+00 -0.63007E+00 -0.67782E+00 -0.54003E+00 -0.53629E+00 -0.77815E+00 -0.10023E+01 -0.93912E+00 -0.67494E+00 -0.42301E+00
 -0.25887E+00 -0.11610E+00  0.84028E-01  0.31195E+00  0.43121E+00  0.33496E+00  0.26430E-01 -0.41471E+00 -0.86144E+00 -0.11711E+01
 -0.12901E+01 -0.13097E+01 -0.13087E+01 -0.12280E+01 -0.96456E+00 -0.48746E+00  0.15665E+00  0.88719E+00  0.15607E+01  0.20351E+01
  0.16355E+01  0.16850E+01  0.15812E+01  0.13716E+01  0.10243E+01  0.62631E+00  0.36765E+00  0.40036E+00  0.75142E+00  0.12373E+01
  0.15540E+01  0.16282E+01  0.16821E+01  0.18860E+01  0.21783E+01  0.24004E+01  0.24963E+01  0.24385E+01  0.21525E+01  0.17045E+01
  0.12872E+01  0.97078E+00  0.73282E+00  0.56758E+00  0.41692E+00  0.15161E+00 -0.29660E+00 -0.87204E+00 -0.14434E+01 -0.18398E+01
 -0.19091E+01 -0.15463E+01 -0.72589E+00  0.36255E+00  0.12787E+01  0.16813E+01  0.16520E+01  0.15199E+01  0.15722E+01  0.18557E+01
  0.21589E+01  0.22260E+01  0.19919E+01  0.15050E+01  0.84933E+00  0.20935E+00 -0.21180E+00 -0.31014E+00 -0.79698E-01  0.33536E+00
  0.66328E+00  0.76308E+00  0.70598E+00  0.59260E+00  0.47143E+00  0.39504E+00  0.41088E+00  0.46728E+00  0.43953E+00  0.32046E+00
  0.22444E+00  0.21027E+00  0.21699E+00  0.12697E+00 -0.87351E-01 -0.29334E+00 -0.29844E+00 -0.59376E-01  0.23370E+00  0.28977E+00
  0.31257E-03 -0.44495E+00 -0.74063E+00 -0.76012E+00 -0.70601E+00 -0.80608E+00 -0.97552E+00 -0.95312E+00 -0.69534E+00 -0.38434E+00
 -0.16226E+00 -0.18501E-01  0.13233E+00  0.31373E+00  0.44157E+00  0.40905E+00  0.18824E+00 -0.17017E+00 -0.57033E+00 -0.88406E+00
 -0.10253E+01 -0.10578E+01 -0.10959E+01 -0.11117E+01 -0.98287E+00 -0.64359E+00 -0.11856E+00  0.52856E+00  0.12083E+01  0.17924E+01
  0.16757E+01  0.18668E+01  0.17791E+01  0.15267E+01  0.11425E+01  0.68695E+00  0.32076E+00  0.22581E+00  0.49256E+00  0.10256E+01
  0.15036E+01  0.16716E+01  0.16696E+01  0.17653E+01  0.20081E+01  0.22461E+01  0.23676E+01  0.23685E+01  0.22010E+01  0.18289E+01
  0.13689E+01  0.94511E+00  0.59413E+00  0.35362E+00  0.20876E+00  0.20864E-01 -0.32836E+00 -0.81171E+00 -0.13043E+01 -0.16625E+01
 -0.17681E+01 -0.15641E+01 -0.10129E+01 -0.13528E+00  0.83973E+00  0.15066E+01  0.17134E+01  0.16594E+01  0.16302E+01  0.17874E+01
  0.20601E+01  0.22108E+01  0.20839E+01  0.16879E+01  0.10849E+01  0.42439E+00 -0.76933E-01 -0.28466E+00 -0.16764E+00  0.18554E+00
  0.53086E+00  0.67348E+00  0.64965E+00  0.56623E+00  0.46538E+00  0.38612E+00  0.40529E+00  0.53492E+00  0.64443E+00  0.61502E+00
  0.51339E+00  0.44670E+00  0.41468E+00  0.33264E+00  0.14393E+00 -0.90230E-01 -0.20714E+00 -0.95756E-01  0.16983E+00  0.34373E+00
  0.19784E+00 -0.22391E+00 -0.65747E+00 -0.85633E+00 -0.83219E+00 -0.81861E+00 -0.89757E+00 -0.89753E+00 -0.68522E+00 -0.35315E+00
 -0.77212E-01  0.81014E-01  0.18963E+00  0.31303E+00  0.41464E+00  0.40240E+00  0.23412E+00 -0.54554E-01 -0.39251E+00 -0.68319E+00
 -0.83109E+00 -0.85482E+00 -0.88307E+00 -0.94586E+00 -0.92136E+00 -0.71059E+00 -0.31814E+00  0.20183E+00  0.79937E+00  0.13990E+01
  0.15970E+01  0.19657E+01  0.19572E+01  0.16879E+01  0.12516E+01  0.73925E+00  0.27457E+00  0.34764E-01  0.15976E+00  0.65030E+00
  0.12724E+01  0.16459E+01  0.16953E+01  0.16897E+01  0.18203E+01  0.20248E+01  0.21548E+01  0.21730E+01  0.20770E+01  0.18179E+01
  0.14157E+01  0.96724E+00  0.54041E+00  0.20594E+00  0.14932E-01 -0.13501E+00 -0.40179E+00 -0.80907E+00 -0.12394E+01 -0.15504E+01
 -0.16440E+01 -0.15081E+01 -0.11571E+01 -0.55157E+00  0.29272E+00  0.11094E+01  0.15751E+01  0.16921E+01  0.16691E+01  0.17096E+01
  0.18800E+01  0.20539E+01  0.20390E+01  0.17645E+01  0.12503E+01  0.59933E+00  0.33988E-01 -0.26213E+00 -0.23071E+00  0.73597E-01
  0.43633E+00  0.61175E+00  0.59032E+00  0.50422E+00  0.41631E+00  0.34462E+00  0.35718E+00  0.51684E+00  0.74089E+00  0.84813E+00
  0.79966E+00  0.71220E+00  0.64875E+00  0.56730E+00  0.40694E+00  0.17582E+00 -0.23679E-01 -0.65502E-01  0.68971E-01  0.24323E+00
  0.22433E+00 -0.86157E-01 -0.52490E+00 -0.83445E+00 -0.87937E+00 -0.79688E+00 -0.77199E+00 -0.76060E+00 -0.60706E+00 -0.29735E+00
  0.14040E-01  0.19274E+00  0.26281E+00  0.31985E+00  0.37469E+00  0.34904E+00  0.18899E+00 -0.70156E-01 -0.35994E+00 -0.61623E+00
 -0.76112E+00 -0.77120E+00 -0.75139E+00 -0.79335E+00 -0.81788E+00 -0.69932E+00 -0.42024E+00 -0.33985E-01  0.42699E+00  0.95147E+00
  0.14037E+01  0.19577E+01  0.20809E+01  0.18559E+01  0.13872E+01  0.81782E+00  0.27454E+00 -0.10031E+00 -0.14854E+00  0.20564E+00
  0.86104E+00  0.14613E+01  0.16993E+01  0.16827E+01  0.16871E+01  0.17996E+01  0.19099E+01  0.19255E+01  0.18492E+01  0.16694E+01
  0.13641E+01  0.96809E+00  0.53715E+00  0.14325E+00 -0.11579E+00 -0.26702E+00 -0.46909E+00 -0.80266E+00 -0.11795E+01 -0.14501E+01
 -0.15195E+01 -0.13975E+01 -0.11608E+01 -0.79647E+00 -0.20307E+00  0.57905E+00  0.12393E+01  0.15665E+01  0.16328E+01  0.16104E+01
  0.16470E+01  0.17594E+01  0.18167E+01  0.16822E+01  0.13014E+01  0.70856E+00  0.10038E+00 -0.28029E+00 -0.32331E+00 -0.51411E-01
  0.35367E+00  0.59684E+00  0.58183E+00  0.45859E+00  0.34939E+00  0.27734E+00  0.28183E+00  0.44226E+00  0.73400E+00  0.97565E+00
  0.10297E+01  0.96030E+00  0.88147E+00  0.80659E+00  0.68258E+00  0.48313E+00  0.24834E+00  0.73723E-01  0.28429E-01  0.78872E-01
  0.83188E-01 -0.10639E+00 -0.45462E+00 -0.76751E+00 -0.85791E+00 -0.74077E+00 -0.61662E+00 -0.56025E+00 -0.45134E+00 -0.19430E+00
  0.12493E+00  0.32704E+00  0.36332E+00  0.34399E+00  0.33721E+00  0.28379E+00  0.10620E+00 -0.16894E+00 -0.44953E+00 -0.68240E+00
 -0.82538E+00 -0.83804E+00 -0.77072E+00 -0.73854E+00 -0.73878E+00 -0.65402E+00 -0.44007E+00 -0.15245E+00  0.16718E+00  0.55072E+00
  0.11040E+01  0.18347E+01  0.21254E+01  0.20082E+01  0.15627E+01  0.94833E+00  0.34207E+00 -0.13572E+00 -0.35042E+00 -0.18634E+00
  0.37064E+00  0.11013E+01  0.15982E+01  0.17112E+01  0.16521E+01  0.16464E+01  0.16986E+01  0.16989E+01  0.16104E+01  0.14545E+01
  0.12232E+01  0.90746E+00  0.52847E+00  0.13446E+00 -0.17543E+00 -0.35244E+00 -0.50916E+00 -0.76309E+00 -0.10766E+01 -0.13054E+01
 -0.13486E+01 -0.12208E+01 -0.10364E+01 -0.84419E+00 -0.52099E+00  0.65398E-01  0.77651E+00  0.12876E+01  0.14872E+01  0.14656E+01
  0.13836E+01  0.13686E+01  0.14170E+01  0.14046E+01  0.11945E+01  0.72411E+00  0.11884E+00 -0.34208E+00 -0.46870E+00 -0.23473E+00
  0.22458E+00  0.59563E+00  0.64934E+00  0.49134E+00  0.31972E+00  0.21463E+00  0.20004E+00  0.34243E+00  0.66086E+00  0.10021E+01
  0.11745E+01  0.11572E+01  0.10740E+01  0.10058E+01  0.92753E+00  0.78571E+00  0.56941E+00  0.31999E+00  0.10766E+00 -0.31541E-01
 -0.13401E+00 -0.28450E+00 -0.51773E+00 -0.74641E+00 -0.81650E+00 -0.66740E+00 -0.45486E+00 -0.33075E+00 -0.23966E+00 -0.45012E-01
  0.25274E+00  0.47920E+00  0.49714E+00  0.39430E+00  0.30751E+00  0.21978E+00  0.28745E-01 -0.28024E+00 -0.59441E+00 -0.83263E+00
 -0.98451E+00 -0.10263E+01 -0.95542E+00 -0.84995E+00 -0.76747E+00 -0.64665E+00 -0.43314E+00 -0.17747E+00  0.50898E-01  0.28284E+00
  0.71011E+00  0.15899E+01  0.20710E+01  0.21140E+01  0.17626E+01  0.11431E+01  0.48135E+00 -0.68276E-01 -0.41090E+00 -0.43823E+00
 -0.66661E-01  0.64487E+00  0.13534E+01  0.17027E+01  0.17033E+01  0.16133E+01  0.15839E+01  0.15555E+01  0.14430E+01  0.12643E+01
  0.10539E+01  0.79863E+00  0.48556E+00  0.13263E+00 -0.19097E+00 -0.39777E+00 -0.52752E+00 -0.69810E+00 -0.92527E+00 -0.10945E+01
 -0.11015E+01 -0.95772E+00 -0.79012E+00 -0.70490E+00 -0.61181E+00 -0.29479E+00  0.30583E+00  0.91410E+00  0.12477E+01  0.12721E+01
  0.11112E+01  0.94497E+00  0.89254E+00  0.93053E+00  0.89544E+00  0.61139E+00  0.83982E-01 -0.42764E+00 -0.65022E+00 -0.48202E+00
  0.46317E-02  0.53418E+00  0.75737E+00  0.63518E+00  0.39178E+00  0.20784E+00  0.14348E+00  0.24679E+00  0.55921E+00  0.96423E+00
  0.12434E+01  0.12995E+01  0.12186E+01  0.11372E+01  0.10938E+01  0.10259E+01  0.87392E+00  0.62615E+00  0.31276E+00 -0.79923E-02
 -0.29195E+00 -0.52600E+00 -0.70929E+00 -0.82899E+00 -0.81684E+00 -0.60764E+00 -0.30824E+00 -0.10494E+00 -0.66316E-02  0.12909E+00
  0.37886E+00  0.62044E+00  0.65066E+00  0.47449E+00  0.28619E+00  0.14882E+00 -0.40529E-01 -0.35889E+00 -0.72008E+00 -0.99424E+00
 -0.11696E+01 -0.12605E+01 -0.12450E+01 -0.11304E+01 -0.96608E+00 -0.75619E+00 -0.47839E+00 -0.17947E+00  0.44839E-01  0.18205E+00
  0.24560E+00  0.12254E+01  0.18946E+01  0.21373E+01  0.19451E+01  0.13892E+01  0.69067E+00  0.80339E-01 -0.34634E+00 -0.52518E+00
 -0.35935E+00  0.20979E+00  0.10026E+01  0.16000E+01  0.17805E+01  0.16965E+01  0.15987E+01  0.15347E+01  0.14033E+01  0.11777E+01
  0.93084E+00  0.68768E+00  0.41922E+00  0.11297E+00 -0.19777E+00 -0.42729E+00 -0.54680E+00 -0.64119E+00 -0.76233E+00 -0.84437E+00
 -0.79505E+00 -0.61997E+00 -0.44191E+00 -0.40624E+00 -0.48329E+00 -0.43682E+00 -0.58857E-01  0.52837E+00  0.96420E+00  0.10596E+01
  0.86338E+00  0.55868E+00  0.34376E+00  0.32078E+00  0.40022E+00  0.33524E+00 -0.25340E-01 -0.51974E+00 -0.82852E+00 -0.75760E+00
 -0.29945E+00  0.35207E+00  0.81626E+00  0.85545E+00  0.60213E+00  0.31486E+00  0.15417E+00  0.18520E+00  0.45737E+00  0.89617E+00
  0.12674E+01  0.14094E+01  0.13452E+01  0.12242E+01  0.11689E+01  0.11604E+01  0.10977E+01  0.91662E+00  0.59731E+00  0.16701E+00
 -0.29177E+00 -0.68527E+00 -0.93197E+00 -0.10023E+01 -0.89738E+00 -0.59883E+00 -0.19867E+00  0.93874E-01  0.21741E+00  0.30251E+00
  0.48302E+00  0.71238E+00  0.78039E+00  0.57333E+00  0.27360E+00  0.57963E-01 -0.13010E+00 -0.41545E+00 -0.78739E+00 -0.11039E+01
 -0.13121E+01 -0.14571E+01 -0.15358E+01 -0.15000E+01 -0.13287E+01 -0.10328E+01 -0.64653E+00 -0.24438E+00  0.64078E-01  0.20779E+00
 -0.24639E+00  0.76626E+00  0.15833E+01  0.20374E+01  0.20530E+01  0.16383E+01  0.95589E+00  0.28769E+00 -0.20195E+00 -0.47997E+00
 -0.48642E+00 -0.11425E+00  0.62457E+00  0.13972E+01  0.18143E+01  0.18439E+01  0.17317E+01  0.16401E+01  0.15070E+01  0.12434E+01
  0.91927E+00  0.62848E+00  0.36172E+00  0.81298E-01 -0.21377E+00 -0.46196E+00 -0.58963E+00 -0.62806E+00 -0.64188E+00 -0.61466E+00
 -0.48580E+00 -0.26161E+00 -0.49130E-01 -0.65583E-02 -0.17756E+00 -0.35987E+00 -0.25420E+00  0.20016E+00  0.68320E+00  0.86530E+00
  0.67948E+00  0.27303E+00 -0.11771E+00 -0.29595E+00 -0.22431E+00 -0.11181E+00 -0.24119E+00 -0.62418E+00 -0.97188E+00 -0.10099E+01
 -0.63755E+00  0.50642E-01  0.73822E+00  0.10506E+01  0.91870E+00  0.56951E+00  0.27648E+00  0.18956E+00  0.37857E+00  0.81521E+00
  0.12683E+01  0.15088E+01  0.14916E+01  0.13313E+01  0.12055E+01  0.11933E+01  0.12064E+01  0.11246E+01  0.88166E+00  0.45061E+00
 -0.10826E+00 -0.65564E+00 -0.10428E+01 -0.11717E+01 -0.10378E+01 -0.66400E+00 -0.15298E+00  0.24625E+00  0.41061E+00  0.45488E+00
  0.55254E+00  0.73444E+00  0.83293E+00  0.65330E+00  0.26840E+00 -0.55626E-01 -0.26779E+00 -0.49850E+00 -0.81745E+00 -0.11367E+01
 -0.13670E+01 -0.15537E+01 -0.17327E+01 -0.18379E+01 -0.17681E+01 -0.14641E+01 -0.97050E+00 -0.43085E+00  0.17137E-01  0.26572E+00
 -0.69450E+00  0.26888E+00  0.11547E+01  0.17883E+01  0.20295E+01  0.18168E+01  0.12323E+01  0.53462E+00 -0.19982E-01 -0.36439E+00
 -0.48810E+00 -0.30071E+00  0.29034E+00  0.11238E+01  0.17647E+01  0.19833E+01  0.19322E+01  0.18399E+01  0.17244E+01  0.14615E+01
  0.10586E+01  0.66877E+00  0.34963E+00  0.59491E-01 -0.23495E+00 -0.50584E+00 -0.66386E+00 -0.67750E+00 -0.60250E+00 -0.46228E+00
 -0.23706E+00  0.51604E-01  0.31188E+00  0.40294E+00  0.22506E+00 -0.10466E+00 -0.26452E+00 -0.28018E-01  0.42835E+00  0.70105E+00
  0.57870E+00  0.12789E+00 -0.41171E+00 -0.78082E+00 -0.83389E+00 -0.66299E+00 -0.57391E+00 -0.76506E+00 -0.10763E+01 -0.12018E+01
 -0.95067E+00 -0.31473E+00  0.49896E+00  0.11057E+01  0.12338E+01  0.94382E+00  0.53572E+00  0.29065E+00  0.34629E+00  0.72926E+00
  0.12463E+01  0.16002E+01  0.16692E+01  0.15102E+01  0.12953E+01  0.11956E+01  0.12170E+01  0.12226E+01  0.10948E+01  0.76045E+00
  0.21455E+00 -0.41551E+00 -0.94418E+00 -0.12115E+01 -0.11520E+01 -0.78049E+00 -0.19307E+00  0.32645E+00  0.55389E+00  0.57060E+00
  0.57978E+00  0.68531E+00  0.78378E+00  0.66314E+00  0.26043E+00 -0.17674E+00 -0.45424E+00 -0.64679E+00 -0.87137E+00 -0.11229E+01
